Time (Microseconds),Device ID,Device Name,Interface ID,Interface Name,Occupied Buffer Size (Bytes),Total Buffer Size (MB),Virtual Interface Name,Remarks,
80056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
80056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
100000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
100000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
100023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
100023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
100046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
100046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
100056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
100056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
120000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
120000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
120023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
120023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
120046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
120046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
120056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
120056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
140000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
140000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
140023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
140023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
140046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
140046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
140056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
140056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
160000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
160000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
160023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
160023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
160046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
160046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
160056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
160056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
180000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
180000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
180023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
180023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
180046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
180046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
180056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
180056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
200000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),200.000000,inf,N/A,ENQUEUE
200000.000000,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
200023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
200023.080000,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
200046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
200046.160000,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
200056.440000,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
